p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	cluster
0.357921350582709	-0.00863905206699367	0.25	0.306	1	Med25	Tpex
0.357959447804047	0.0108421271935244	0.308	0.396	1	Acadm	Tpex
0.35828756985973	0.041366423842402	0.519	0.536	1	Chchd7	Tpex
0.358540169160839	-0.061069546790292	0.913	0.936	1	S100a13	Tpex
0.358603970336285	-0.00433571295907093	0.288	0.351	1	Ppp5c	Tpex
0.358697439577825	-0.0211465008219263	0.399	0.464	1	Gnl1	Tpex
0.358776824387538	0.0828908167058651	0.793	0.781	1	Ptges3	Tpex
0.35901392606863	0.111493625748415	0.635	0.638	1	Ipcef1	Tpex
0.35913358095417	0.145289423038886	0.793	0.781	1	Cd6	Tpex
0.35934324830271	0.010481184067154	0.558	0.623	1	Gar1	Tpex
0.359649494809012	0.0750724473566589	0.413	0.408	1	Phpt1	Tpex
0.359997553785986	-0.0257116576246623	0.308	0.366	1	Cluap1	Tpex
0.360652829354125	-0.0188505110224466	0.308	0.358	1	Gm37529	Tpex
0.360948436910372	0.0290616526792	1	1	1	Rpl7a	Tpex
0.361010103657628	-0.0113949143287512	0.538	0.63	1	Atxn10	Tpex
0.361015548459623	0.030840448774672	0.288	0.347	1	Fgl2	Tpex
0.361366638998177	0.0506749678564876	0.572	0.558	1	Dcps	Tpex
0.361818797116773	-0.000624958711772372	0.947	0.962	1	Gimap4	Tpex
0.36199885786363	-0.000932969977239684	0.269	0.325	1	Ngrn	Tpex
0.362035485287608	-0.0232004296040746	0.404	0.464	1	Slc25a36	Tpex
0.36204185988139	-0.0420458342158103	0.505	0.555	1	Tsc22d3	Tpex
0.362269344323681	0.0896415925237087	0.692	0.721	1	Arid1a	Tpex
0.362367086496072	0.124061478873588	0.774	0.77	1	Pkn2	Tpex
0.362518907186954	-0.0440101801747418	0.269	0.313	1	Rb1	Tpex
0.363285550064616	-0.00793401788401299	0.264	0.325	1	Stambpl1	Tpex
0.363414891275002	0.060043751765828	0.438	0.438	1	Usp50	Tpex
0.363794606875701	-0.0375732444899876	0.337	0.377	1	Myo9b	Tpex
0.36443245711715	-0.0205713712087374	0.26	0.306	1	Slc25a12	Tpex
0.364635058187035	-0.0236389941458788	0.476	0.547	1	Tuba1a	Tpex
0.364769605078593	-0.0238663195267154	0.697	0.774	1	Klk8	Tpex
0.364858406221101	0.035378779002596	0.495	0.487	1	Malsu1	Tpex
0.365004975734634	-0.035580278637557	0.255	0.306	1	Cln3	Tpex
0.365187799439706	-0.0517136979493706	0.269	0.313	1	Josd1	Tpex
0.365690101729134	0.0467118430856685	0.385	0.374	1	2510039O18Rik	Tpex
0.365794126744069	-0.0461149890326042	0.399	0.464	1	Mxd1	Tpex
0.365841145888967	-0.00637041067014232	0.524	0.608	1	Hcfc1r1	Tpex
0.365850245886451	-0.00933465528956789	0.327	0.377	1	Ap3d1	Tpex
0.366114255891728	0.0694810094014995	0.505	0.498	1	Pml	Tpex
0.366317035541524	0.0488175400106314	1	1	1	Rpl41	Tpex
0.366815419287496	-0.0842146704078055	0.721	0.777	1	Tor1aip1	Tpex
0.366881006236165	-0.0231041223915561	0.341	0.392	1	Bet1	Tpex
0.366911834794758	-0.0199377675979033	0.298	0.347	1	Arhgap4	Tpex
0.367140276546061	-0.0454727410737971	0.529	0.566	1	Elof1	Tpex
0.367384249987383	-0.0570810902737215	0.62	0.675	1	Csnk1g2	Tpex
