p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	cluster
0.439274207215366	0.0392154011833677	0.321	0.288	1	Rabif	4
0.439491303243236	0.0907405287466372	0.879	0.909	1	Nmi	4
0.439651087321347	-0.0198600263344411	0.367	0.404	1	Orc3	4
0.439680437230142	-0.0231027370179874	0.354	0.385	1	Ppp5c	4
0.439697697535418	0.0838317828764354	0.331	0.317	1	Gm36738	4
0.441012470767029	0.0230746070887311	0.846	0.832	1	Psmc5	4
0.44128009904164	-0.0349432052739673	0.869	0.875	1	Commd3	4
0.441682910764932	-0.0271075310916082	0.6	0.62	1	Rb1cc1	4
0.441845603630813	0.0563617778520493	0.666	0.673	1	Otulinl	4
0.442039341716798	-0.0401767162768421	0.616	0.63	1	Smn1	4
0.442109900538651	-0.027076674502789	0.423	0.462	1	Srgap2	4
0.442148803656926	-0.00509370311904012	0.334	0.385	1	Abcf2	4
0.442306973089656	0.0241327716002915	0.993	0.995	1	Snrpf	4
0.442631718391292	-0.0376075743035107	0.357	0.409	1	Terf1	4
0.442952927945428	0.0355838938195585	0.511	0.49	1	Syt11	4
0.443025100175595	-0.019152539278525	0.987	0.962	1	Capza2	4
0.443064189516124	0.0345727111045044	0.616	0.582	1	Zfp622	4
0.443289357186226	-0.0590343800050428	0.784	0.817	1	Ube2q1	4
0.443351736533387	-0.0146238457349821	0.315	0.361	1	Tma16	4
0.44344137744269	0.0524030095911716	0.515	0.51	1	Ythdf1	4
0.4445590725951	-0.0239588016420965	0.334	0.365	1	Tufm	4
0.44474319242415	-0.145314055150386	0.751	0.822	1	Tubb4b	4
0.44483603236312	0.0907182544902383	0.774	0.769	1	Eapp	4
0.444968663429361	-0.0489349860483477	0.941	0.942	1	Gpsm3	4
0.445283370668282	0.0576997547802294	0.928	0.923	1	Rinl	4
0.445377696046674	-0.0392723162159093	0.666	0.692	1	Acsl4	4
0.445476279045095	-0.0737560029876214	0.472	0.524	1	Wdr82	4
0.44551619424723	-0.0147178603743392	0.557	0.591	1	Immp1l	4
0.445612627605927	-0.076055155894541	0.387	0.413	1	Rnf19a	4
0.445673448468542	-0.0194331038019825	0.482	0.514	1	Nudt4	4
0.445803720988311	-0.0401322504390365	0.892	0.889	1	Stat4	4
0.44581913517675	-0.0192246185043236	0.4	0.442	1	Tbc1d15	4
0.446050527108474	-0.0568990007126614	0.597	0.611	1	Top2a	4
0.446380191370345	0.0329188053280556	0.797	0.755	1	Snx6	4
0.446502750417282	-0.0353410033732408	0.259	0.303	1	Mlxip	4
0.447203633971497	0.0482956194855574	0.348	0.317	1	Gse1	4
0.447342414555063	-0.00474166225228206	0.282	0.327	1	Polk	4
0.447696055138485	-0.0293621891947378	0.282	0.312	1	Dennd6a	4
0.447916035276013	-0.0419450547562025	0.289	0.312	1	Atg4d	4
0.448192129439109	0.0630076433624203	0.502	0.476	1	Fnta	4
0.448390755240084	-0.0143688543782284	0.357	0.404	1	Surf6	4
0.448838121857358	0.0524937121799736	0.902	0.923	1	Pitpna	4
0.448856264009111	-0.0308889047629629	0.403	0.438	1	Ubxn6	4
0.449023113982711	0.0301048723888361	0.734	0.731	1	Cmc1	4
0.449214796855198	-0.0328290406283507	0.574	0.62	1	Fosl2	4
0.449298352650215	0.0486616772554493	0.4	0.385	1	Cep83	4
0.449345262085288	-0.0131995395545472	0.275	0.308	1	Rrm2b	4
0.449415353610189	-0.0237890982710071	0.397	0.452	1	Atp6v1a	4
0.449838776117169	0.0581518552188374	0.931	0.933	1	Capns1	4
0.450377020939014	0.0133499401617536	0.498	0.558	1	Fam78a	4
