p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	cluster
0.569571525691528	0.0601739210794547	0.333	0.301	1	Sun2	3
0.569965231134683	0.00673945522910624	0.725	0.813	1	Zfp706	3
0.57017036032406	0.0353134543027905	0.608	0.561	1	Cyth1	3
0.570261827560628	-0.0791289138311609	0.431	0.488	1	Erlec1	3
0.570371050385971	-0.0144146878080664	0.392	0.439	1	Nr1h2	3
0.570526268196839	0.0940082463880647	0.51	0.528	1	Rab22a	3
0.571168592545739	0.197148551993527	0.49	0.48	1	Ddx52	3
0.571347166618825	0.116402397746909	0.412	0.415	1	Entr1	3
0.571721126555871	0.0212709697649052	0.431	0.528	1	Tmem165	3
0.571776333370186	0.102104473479628	0.902	0.951	1	Scand1	3
0.572007609743512	-0.0747092876358235	0.627	0.756	1	Senp6	3
0.572101139103997	0.052823116919634	0.529	0.561	1	Taf12	3
0.572267520627891	0.134589548827387	0.627	0.634	1	Cflar	3
0.572422476061968	-0.0300485285361287	0.373	0.423	1	Psmd10	3
0.573127146348318	0.00348527173630553	0.314	0.398	1	Irf3	3
0.573213703523019	-0.103583820702788	0.686	0.772	1	Srpk1	3
0.57350683484771	-0.0664803928529172	0.784	0.886	1	Srsf2	3
0.573530627247624	0.0993560685645674	0.314	0.407	1	Galnt6	3
0.573599573960309	0.0155315771359866	0.294	0.341	1	Larp1b	3
0.57393965335156	-0.0790203574593932	0.588	0.732	1	Ndufs4	3
0.57393965335156	-0.0626625788974906	0.627	0.715	1	Nck1	3
0.574070386578538	0.0811671258420072	1	0.959	1	Fyb	3
0.57461791861702	-0.0419325870029942	0.275	0.333	1	Scnm1	3
0.575616062817469	-0.0443417070423489	0.824	0.854	1	Eif5	3
0.576502710075965	0.0587981088684713	0.235	0.301	1	Hacd2	3
0.57672062938221	-0.0637994634460921	0.412	0.463	1	Plekhb2	3
0.577035243739236	-0.117691624339595	0.725	0.829	1	Rab14	3
0.577042350062681	0.235341859743922	0.667	0.691	1	Phip	3
0.577057101033407	0.133690873156601	0.353	0.325	1	Anapc4	3
0.577420966604686	-0.00850346925415524	0.412	0.504	1	Acat1	3
0.577445920324733	0.0215834934144024	0.98	0.951	1	Spcs2	3
0.577486483913676	0.0880079718199638	0.431	0.398	1	Sephs2	3
0.577837959149046	-0.000731317217792293	0.667	0.577	1	Ppp1r14b	3
0.577837959149046	0.299457105240779	0.529	0.634	1	Tle4	3
0.577881457073858	-0.00616902484267701	0.588	0.691	1	Idh3b	3
0.577897136081178	0.00286079228390851	0.314	0.39	1	Rbm38	3
0.57845301842702	0.0708261053946898	0.49	0.48	1	Il16	3
0.578587985214659	0.113018541653941	0.98	1	1	H2-Q7	3
0.580145809141966	0.0167720482870819	0.667	0.683	1	Gnai3	3
0.580252664336969	0.147697920822031	0.667	0.748	1	Mrfap1	3
0.580595377060866	-0.0866438983082314	0.529	0.577	1	Phf14	3
0.580712203284081	-0.0173019071602366	0.569	0.626	1	Commd7	3
0.581680198489444	0.0703305152090329	0.451	0.447	1	Ppm1a	3
0.581959425550565	0.00578862599607133	0.529	0.626	1	Fam189b	3
0.582206478840424	-0.0386169897405387	0.235	0.301	1	Tbcel	3
0.582289914193019	-0.00343876745433824	0.529	0.496	1	R3hdm2	3
0.582839587504543	-0.0601269009037496	0.471	0.537	1	Bcl7c	3
0.582976293288109	0.0950619599268202	0.431	0.439	1	Cyb5b	3
0.583132303578664	-0.0808510530231669	0.549	0.618	1	Mrpl12	3
0.58430628264825	0.13727451800681	0.569	0.61	1	Rsf1	3
0.585328585819129	0.0693969384715709	0.882	0.951	1	Eif3k	3
0.585820928355287	-0.110293582613463	0.314	0.35	1	Acly	3
0.587072084339364	-0.0284330932304135	0.549	0.732	1	Ndufb6	3
0.58730568763048	-0.0703715183762581	0.765	0.756	1	Atpif1	3
