	HD276_Trest	HD276_Ttumor	HD276_Teff	HD276_Tex	HD280_Trest	HD280_Ttumor	HD280_Teff	HD280_Tex	HD286_Trest	HD286_Ttumor	HD286_Teff	HD286_Tex	HD287_Trest	HD287_Ttumor	HD287_Teff	HD287_Tex
TIPARP	6.45145399386123	6.31944913690774	6.59913327755652	6.30502936561739	6.43338395591446	6.45599180236664	6.29508678626638	6.38617575357966	6.66456894650671	6.83130845738612	7.15340258112026	6.45246409330154	6.7720895136182	6.12070136952168	6.28306922367604	6.18230192621185
JUND	6.27567884214788	5.90564004628044	7.46071426343937	6.01310875161283	6.35717806524362	6.02431046100411	6.8614928361391	6.03032717529946	6.25243237662362	6.0151351341701	6.85048250485609	5.76609850336121	6.40837635832887	6.17744165090181	6.27433022957147	5.98366482567431
PTGER4	6.19246568847151	6.40691383534709	4.81319059046338	5.36045887907087	6.93902588068246	6.50860730215206	5.28070255467518	6.52019529818828	6.47258012566408	6.36967420001444	5.04709495232863	6.15577885891352	6.45542609693002	6.76536817416447	4.94329866042994	5.8950013229729
PFKFB3	5.77629788036519	5.71175002175507	7.3985486536549	5.99055230537237	5.48878978308328	5.48953598875997	5.97699601899817	6.03032717529946	5.79106972095529	5.73898226026064	7.0280884606059	6.00283278057639	5.79397291278094	5.73425119070547	6.04437615818773	6.04118117013263
ZFP36	5.70964128726457	6.58874992123383	5.49840279814909	6.23124188405422	6.10250737032876	6.73407436499891	5.04827486947809	6.63825283270737	5.7424937114043	6.60999674076176	5.36970253108508	6.40722389829461	5.69891855162893	6.51238498601551	4.63055327515448	6.07670977327013
PDE4B	6.09974430734139	6.29318290214653	5.68410763318188	5.09867661010317	6.37918151488689	6.18502886871484	5.43300599449924	6.16120912762877	6.36395750285876	6.48948657156617	5.82072948140801	6.17067418218994	6.3037048141166	6.17619546387894	5.42738541337411	5.83906397503473
YPEL5	5.88572871152322	5.87939637142769	4.87352742451592	6.10225380202237	5.7494782825716	6.02431046100411	5.32588286513408	6.3653408102874	5.87766739724846	6.3638414038922	5.51241073487765	6.42930688222079	6.22559024657255	5.81440437510501	5.31683238006882	6.11323519009116
CD55	6.11148298503645	5.42081546966795	6.8202685398115	5.40785862546019	5.65237610979327	5.55519174001565	5.77426134445651	5.52958226573408	5.66641813954031	5.67519693203703	5.9892597788121	5.28316437593649	6.21534647223276	5.23864105339391	5.83697616738143	5.40451762449341
SMIM3	5.40238296483332	5.15308244696736	6.20548098134165	6.28582616024064	5.48461691353253	4.85965849867882	6.11665996370348	5.26332136605485	5.87589060151291	5.26761572991348	6.24729990035678	5.7154257407618	5.45162727629442	5.37668264375769	6.15760771368486	6.12704081905464
FOSL2	4.90645075440775	5.58137754688445	6.8534163140955	5.2199837337271	5.53621787613793	5.81794328299425	5.4462665048791	5.79092060624031	5.43421567255243	5.66428637983604	6.42224665929252	5.79448617542236	5.25380586424428	5.69011395396788	4.88325985796127	5.10676506102373
