	HD276_Trest	HD276_Ttumor	HD276_Teff	HD276_Tex	HD280_Trest	HD280_Ttumor	HD280_Teff	HD280_Tex	HD286_Trest	HD286_Ttumor	HD286_Teff	HD286_Tex	HD287_Trest	HD287_Ttumor	HD287_Teff	HD287_Tex
PRNP	4.85151220252231	4.60210710072224	4.86982940604223	4.3667087241298	5.68027165508805	5.09340561043858	4.85301129155287	5.53286413701487	5.47860018739333	5.35162833720336	4.70523443078467	5.09296751693426	5.8095333566107	5.2202172411903	4.82061359303239	4.79017752526777
KIT	4.62593525051158	3.99553420182302	4.03124885138859	6.90865661779159	2.82563120961273	1.22141031389539	2.87163594388449	4.28953911323551	3.54061124441147	2.78177309657727	2.64214345992936	4.39887997828877	5.66373590808968	4.9418753372254	6.28778083557598	6.96071026883791
CD69	5.37423804252562	4.90435901627993	5.30177540029891	5.15708642526055	5.52755171910457	4.96098005092733	4.51328601161045	4.97661801820962	5.6725721342184	5.20775850634441	4.94678390556055	4.90842273278219	5.6854881103926	4.80989149874858	4.48539455008716	4.52553152569656
GPR65	4.97872982622525	3.84609701919599	5.58834631889132	4.9378006963387	5.13657852837533	4.78327974564897	5.57075520969618	5.12838227278421	5.08432864112354	4.92412876550317	5.93725362557068	4.65173623600343	5.42762728591227	3.74700244306412	5.39146752995658	4.12066808086737
IL18R1	6.38530418500358	4.85775270935251	5.63702137004397	5.16848987923898	5.09963615906209	3.46569166464917	4.93054511518894	3.06761685755273	5.35734823670142	4.74102562708202	5.05946524789193	4.13478144100902	5.65411520764573	4.21986448143815	5.19632856787	3.63784352632054
CHD7	5.288937649513	4.84876338262485	5.29696413708982	6.24704925873427	3.92113629994428	4.12486314816374	4.16591548892679	4.631971572111	4.36867426461031	4.61825496253485	4.4378681669597	4.81670414963255	5.07994108154251	4.22308635746194	4.65656678287656	5.14345259473598
PHACTR2	4.71454987865034	4.45585490698845	4.36389487154092	4.73916592506907	5.14188778435694	5.18815545444681	4.86983946764866	4.88918393101001	4.81314556056313	4.97446255478157	4.95739917947535	4.98690961819448	4.88456742075348	4.56401741379833	4.82759952993155	5.0595534374558
AQP3	5.25582367427108	5.50986102742171	1.01216595472773	5.02627702670567	3.89082371358974	5.1913980193785	0.777521560356181	4.69074395126907	4.64945772312433	5.91314168886632	0.778854645827196	4.7171962829223	5.17814773868405	5.37740577653463	2.23416018632393	4.8993189680959
LST1	4.66363239093038	4.38833245510401	4.58750610918203	4.05509670620177	4.98783296051964	4.5017966520051	4.93713517315753	3.81615457244099	4.91701629377309	4.32504141194481	4.8346616665245	3.62746931487338	5.3291520851927	5.04013533128327	5.02458103506475	4.28402773623771
IFNGR1	4.94850707237524	4.69818119849282	4.78106462410126	3.47973242390296	4.99790635952404	4.4073542737491	3.55420918450771	4.53579654693793	5.10166288288896	5.02651141211546	4.2390547251237	4.49487337634281	5.23549046192116	4.54096581773902	3.87181760078205	4.07201471946052
CCDC107	4.46597437657209	4.90435901627993	4.42942438606353	4.12879585737711	4.71814971490585	4.89190566288679	3.91435906852422	4.78513997609833	4.69046968179608	4.83612840711316	4.09986767737164	4.31679181871378	4.72567983736676	5.19007620510403	3.85823649345581	4.40681222244951
IL18RAP	5.66054614124618	4.2092795228785	4.68332139787107	4.33436301384012	4.17750125874493	2.19776297434447	4.04386963593076	1.32985518351974	5.36412387585103	4.36871043096664	5.03962153994704	3.62746931487338	4.92855504089334	3.78019156323708	4.51165788010739	2.71064751147617
CD83	3.52076063875583	2.7415587147446	6.1668235048747	4.13059094921504	3.66079077797183	2.51491473030727	5.31218703528931	2.08373633734786	3.78992619684797	2.59829004980926	5.35371975655949	3.13306773829948	3.52828412577613	3.03160452175775	4.67660295766769	4.00381608659689
MYBL1	4.74626878070977	2.97191195813199	3.33670158925699	0.768090780181793	5.24839051286471	4.10951875426934	3.62821684697531	3.01601772855381	5.49103465246962	4.23549294690699	3.95112527749893	3.10471078253022	5.81386037352359	4.00459417209861	3.93417514068764	2.17858618841591
NRIP1	4.37961982139971	3.77466608345334	4.43694165745222	5.02434724333085	3.19894771110601	3.26794795354502	3.7950506285286	3.78125655103198	3.93122312145968	3.96613471657616	3.99815129765489	4.23629971414303	4.57359087871423	3.78891454545222	4.6213940180305	4.78902016442316
COLQ	4.37961982139971	4.39187310790921	1.84513310431384	4.56691367952789	4.07020266853717	4.16664955816503	2.4656680027553	4.28487510985543	4.32071666793038	4.43867727794105	1.87979815510804	3.73929594517048	4.79610596306842	4.9776050644592	2.64453027443713	3.53113377441955
HPGD	3.23979721402663	4.29119172897906	3.74468470612686	3.47973242390296	3.09329180400382	3.97487428851317	3.57367437970729	3.01601772855381	4.55786305305612	5.23160607858006	5.35572731340489	4.93147884630788	3.59875783897535	3.19146462267677	3.41438957681908	3.42784310934188
ZBTB16	4.96908424346502	4.67075359023168	3.4500118990853	4.39087531832545	3.64378334694062	2.6100619903506	1.77800672635561	4.02820400795375	3.81239488988573	3.55184681966558	2.01804755372184	3.22814514534441	4.96680681872167	4.68927697481273	3.03781392693653	4.68210840999745
PLXND1	1.86137054083619	3.87421403897988	1.25831202934299	0.549349614501219	3.63735351233778	4.84016505234865	1.87533556330475	4.82530858400778	3.317916618034	5.00821953053707	2.38339879112203	4.56072332999802	3.71436487030857	5.3650629511112	1.40456224239066	3.32299448022741
KIF5C	4.0543060423204	3.81742110989297	4.61095587792046	4.44813911610073	3.51409125572588	3.11925043801547	3.44747150943503	2.65074043496521	3.86349976760249	3.7953060290784	4.27556620815009	3.97946794831542	3.89558701944796	3.04623041724056	3.45877549290327	2.97771957210444
