	HD276_Trest	HD276_Ttumor	HD276_Teff	HD276_Tex	HD280_Trest	HD280_Ttumor	HD280_Teff	HD280_Tex	HD286_Trest	HD286_Ttumor	HD286_Teff	HD286_Tex	HD287_Trest	HD287_Ttumor	HD287_Teff	HD287_Tex
SYNGR2	5.36691114732109	5.42945473934536	6.57747419093099	5.74140624631581	5.42924181460108	5.60102105491257	6.10625519408423	5.56271213295741	5.39339875631024	5.33612954728274	6.03445182034373	5.16225270412786	5.37756034621188	5.855468138902	5.38674534515901	5.41505907133869
CTLA4	3.94920487807569	5.04479693770563	6.33014030911095	5.35739613806874	3.64805403797973	5.01779385765123	6.28700226223512	6.23882144214926	4.7627579393239	5.27719573502492	6.96175729040814	6.36998172434834	3.54027141318019	5.01526165509347	6.0643689964293	5.67332940709349
SNAP47	4.91205502813175	5.19826881026043	5.9276641007319	5.50516280294168	5.69634135515668	5.66189581960447	5.98474158110155	5.61319476123667	5.61053047410578	5.44383350941401	5.52138127129999	5.11446027175457	5.27995688064678	6.13188656710816	5.37248533732622	5.60723155462871
INPP5F	4.48565178850523	4.73209753491172	6.13019626423276	6.28098515277601	4.72119310564582	4.54932576004414	6.2310221117623	5.27198870118364	5.05531614246748	4.73269394712403	6.37996528445027	5.62929396808083	4.34667385156909	4.61518826204673	6.30968596358427	5.60854426592925
ACP5	4.79682388936541	5.36426424729024	5.26775466001756	5.4085985871728	4.93987077931605	5.41936715630368	5.20471137428377	6.20630383962194	4.86661210928157	5.4865782031228	5.07903971251853	5.86027942045091	5.3522848980752	6.12501363726079	5.12763846344843	6.07433655895373
ZBED2	2.59967071799682	-0.283497827990571	8.43314066699712	-0.866088318985863	2.7159947723388	-0.667619467708302	6.11375418419204	-1.36306075389384	3.61918128373073	-0.531860061002969	6.89602739961593	0.51657595366925	3.18315767772311	1.26735529786963	5.59350232010242	0.932801304262017
RGS1	3.20003508972188	4.47767791515529	5.75247737968355	4.94903439869104	4.70386171509828	5.58877761596603	6.17397791587372	5.9397690916138	3.61918128373073	4.64217709603001	7.33252249301828	5.81213163794942	3.36264519337211	4.6298280712293	4.89280719636076	5.21844726688011
MAST4	4.58301697738194	4.84230796809475	5.52920664943995	5.70029745784671	4.59857293540784	4.68893035428763	5.19295941952385	5.08611478540296	5.13076070306115	5.54325862273248	6.05621923700092	5.89725990025627	5.00190498525689	4.99089696506516	5.36152516985626	5.73713139099334
CD109	3.14398507264103	3.87168047004289	5.94182343649887	5.5793298123939	3.08701411023545	3.82427067998389	6.25872009313921	5.17617842805739	4.04311706151015	3.59844458601082	6.42655069569401	5.96652469771202	3.1046052662437	3.53003224276144	5.67100856061286	6.10628251596612
HMOX1	2.38433621011515	4.77204363756107	2.51894171133591	4.89091146679339	3.30822572644679	5.26941345081828	4.98789266999592	6.35165352087911	3.37605716539309	4.95906986577017	4.25204690226148	6.24671752076969	2.50220319914516	5.69823999551238	4.49294727165581	6.76004125249329
BATF	4.93865659604067	4.63832986265709	5.16135314048658	3.74408595032009	5.09260290276161	4.86981338146082	5.84605350308624	5.02776003017042	4.8019607987066	4.42667545948646	5.35371975655949	4.67603095254802	4.61809938589434	5.33782846126248	5.15962676720315	4.83572672104045
